ticker,price_date,adj_close
XOM,2021-03-01,46.0981
XOM,2021-04-01,47.2623
XOM,2021-05-01,48.1953
XOM,2021-06-01,52.8431
XOM,2021-07-01,48.2272
XOM,2021-08-01,45.6722
XOM,2021-09-01,50.0202
XOM,2021-10-01,54.8249
XOM,2021-11-01,50.8876
XOM,2021-12-01,52.7349
XOM,2022-01-01,65.4641
XOM,2022-02-01,67.5842
XOM,2022-03-01,71.967
XOM,2022-04-01,74.2849
XOM,2022-05-01,83.6522
XOM,2022-06-01,75.3892
XOM,2022-07-01,85.3278
XOM,2022-08-01,84.1481
XOM,2022-09-01,77.606
XOM,2022-10-01,98.4941
XOM,2022-11-01,98.9652
XOM,2022-12-01,98.8301
XOM,2023-01-01,103.9463
XOM,2023-02-01,98.4806
XOM,2023-03-01,99.0127
XOM,2023-04-01,106.8499
XOM,2023-05-01,92.259
XOM,2023-06-01,97.677
XOM,2023-07-01,97.6679
XOM,2023-08-01,101.2653
XOM,2023-09-01,107.9628
XOM,2023-10-01,97.1922
XOM,2023-11-01,94.3366
XOM,2023-12-01,92.6418
XOM,2024-01-01,95.2641
XOM,2024-02-01,96.8486
XOM,2024-03-01,108.7094
XOM,2024-04-01,110.6079
XOM,2024-05-01,109.6633
XOM,2024-06-01,108.5364
XOM,2024-07-01,111.808
XOM,2024-08-01,111.1951
XOM,2024-09-01,111.4061
XOM,2024-10-01,110.9879
XOM,2024-11-01,112.1094
XOM,2024-12-01,103.0748
XOM,2025-01-01,102.3657
XOM,2025-02-01,106.6776
XOM,2025-03-01,114.9794
XOM,2025-04-01,102.1212
XOM,2025-05-01,98.9018
XOM,2025-06-01,105.179
XOM,2025-07-01,108.9256
XOM,2025-08-01,111.5112
XOM,2025-09-01,111.0323
XOM,2025-10-01,112.6178
XOM,2025-11-01,114.154
XOM,2025-12-01,119.5432
XOM,2026-01-01,140.4637
XOM,2026-02-01,150.76
