ticker,price_date,adj_close
AMZN,2021-03-01,154.704
AMZN,2021-04-01,173.371
AMZN,2021-05-01,161.1535
AMZN,2021-06-01,172.008
AMZN,2021-07-01,166.3795
AMZN,2021-08-01,173.5395
AMZN,2021-09-01,164.252
AMZN,2021-10-01,168.6215
AMZN,2021-11-01,175.3535
AMZN,2021-12-01,166.717
AMZN,2022-01-01,149.5735
AMZN,2022-02-01,153.563
AMZN,2022-03-01,162.9975
AMZN,2022-04-01,124.2815
AMZN,2022-05-01,120.2095
AMZN,2022-06-01,106.21
AMZN,2022-07-01,134.95
AMZN,2022-08-01,126.77
AMZN,2022-09-01,113.0
AMZN,2022-10-01,102.44
AMZN,2022-11-01,96.54
AMZN,2022-12-01,84.0
AMZN,2023-01-01,103.13
AMZN,2023-02-01,94.23
AMZN,2023-03-01,103.29
AMZN,2023-04-01,105.45
AMZN,2023-05-01,120.58
AMZN,2023-06-01,130.36
AMZN,2023-07-01,133.68
AMZN,2023-08-01,138.01
AMZN,2023-09-01,127.12
AMZN,2023-10-01,133.09
AMZN,2023-11-01,146.09
AMZN,2023-12-01,151.94
AMZN,2024-01-01,155.2
AMZN,2024-02-01,176.76
AMZN,2024-03-01,180.38
AMZN,2024-04-01,175.0
AMZN,2024-05-01,176.44
AMZN,2024-06-01,193.25
AMZN,2024-07-01,186.98
AMZN,2024-08-01,178.5
AMZN,2024-09-01,186.33
AMZN,2024-10-01,186.4
AMZN,2024-11-01,207.89
AMZN,2024-12-01,219.39
AMZN,2025-01-01,237.68
AMZN,2025-02-01,212.28
AMZN,2025-03-01,190.26
AMZN,2025-04-01,184.42
AMZN,2025-05-01,205.01
AMZN,2025-06-01,219.39
AMZN,2025-07-01,234.11
AMZN,2025-08-01,229.0
AMZN,2025-09-01,219.57
AMZN,2025-10-01,244.22
AMZN,2025-11-01,233.22
AMZN,2025-12-01,230.82
AMZN,2026-01-01,239.3
AMZN,2026-02-01,205.27
