ticker,price_date,adj_close
GOOGL,2021-03-01,102.3527
GOOGL,2021-04-01,116.7925
GOOGL,2021-05-01,116.9588
GOOGL,2021-06-01,121.174
GOOGL,2021-07-01,133.7162
GOOGL,2021-08-01,143.6124
GOOGL,2021-09-01,132.6736
GOOGL,2021-10-01,146.9358
GOOGL,2021-11-01,140.8334
GOOGL,2021-12-01,143.7657
GOOGL,2022-01-01,134.2889
GOOGL,2022-02-01,134.0442
GOOGL,2022-03-01,138.0246
GOOGL,2022-04-01,113.2538
GOOGL,2022-05-01,112.9089
GOOGL,2022-06-01,108.1459
GOOGL,2022-07-01,115.4477
GOOGL,2022-08-01,107.4085
GOOGL,2022-09-01,94.9327
GOOGL,2022-10-01,93.8013
GOOGL,2022-11-01,100.2327
GOOGL,2022-12-01,87.5684
GOOGL,2023-01-01,98.0988
GOOGL,2023-02-01,89.3846
GOOGL,2023-03-01,102.9521
GOOGL,2023-04-01,106.535
GOOGL,2023-05-01,121.9486
GOOGL,2023-06-01,118.8024
GOOGL,2023-07-01,131.7247
GOOGL,2023-08-01,135.1488
GOOGL,2023-09-01,129.8787
GOOGL,2023-10-01,123.1495
GOOGL,2023-11-01,131.5361
GOOGL,2023-12-01,138.6425
GOOGL,2024-01-01,139.0494
GOOGL,2024-02-01,137.4217
GOOGL,2024-03-01,149.7982
GOOGL,2024-04-01,161.5593
GOOGL,2024-05-01,171.2064
GOOGL,2024-06-01,180.784
GOOGL,2024-07-01,170.449
GOOGL,2024-08-01,162.3409
GOOGL,2024-09-01,164.7952
GOOGL,2024-10-01,170.2474
GOOGL,2024-11-01,168.0983
GOOGL,2024-12-01,188.3457
GOOGL,2025-01-01,203.2241
GOOGL,2025-02-01,169.6157
GOOGL,2025-03-01,154.0367
GOOGL,2025-04-01,158.3627
GOOGL,2025-05-01,171.267
GOOGL,2025-06-01,175.7447
GOOGL,2025-07-01,191.6032
GOOGL,2025-08-01,212.5807
GOOGL,2025-09-01,242.724
GOOGL,2025-10-01,281.0062
GOOGL,2025-11-01,319.9707
GOOGL,2025-12-01,312.7954
GOOGL,2026-01-01,338.0
GOOGL,2026-02-01,311.49
